,teamId,win,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,towerKills,inhibitorKills,baronKills,dragonKills,vilemawKills,riftHeraldKills,dominionVictoryScore,bans,region
0,100,Win,False,True,True,True,True,True,9,2,1,3,0,1,0,"[{'championId': 114, 'pickTurn': 1}, {'championId': 350, 'pickTurn': 2}, {'championId': 120, 'pickTurn': 3}, {'championId': 421, 'pickTurn': 4}, {'championId': 117, 'pickTurn': 5}]",eun1
1,200,Fail,True,False,False,False,False,False,2,0,0,0,0,0,0,"[{'championId': 9, 'pickTurn': 6}, {'championId': 777, 'pickTurn': 7}, {'championId': 117, 'pickTurn': 8}, {'championId': 350, 'pickTurn': 9}, {'championId': 51, 'pickTurn': 10}]",eun1
0,100,Win,False,True,False,False,True,True,2,0,0,2,0,1,0,"[{'championId': 117, 'pickTurn': 1}, {'championId': 51, 'pickTurn': 2}, {'championId': 114, 'pickTurn': 3}, {'championId': 67, 'pickTurn': 4}, {'championId': 38, 'pickTurn': 5}]",eun1
1,200,Fail,True,False,False,False,False,False,0,0,0,0,0,0,0,"[{'championId': 51, 'pickTurn': 6}, {'championId': 58, 'pickTurn': 7}, {'championId': 28, 'pickTurn': 8}, {'championId': 777, 'pickTurn': 9}, {'championId': 121, 'pickTurn': 10}]",eun1
0,100,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0,"[{'championId': 28, 'pickTurn': 1}, {'championId': 51, 'pickTurn': 2}, {'championId': 350, 'pickTurn': 3}, {'championId': 114, 'pickTurn': 4}, {'championId': 107, 'pickTurn': 5}]",eun1
1,200,Win,False,False,False,False,False,False,0,0,0,0,0,0,0,"[{'championId': 117, 'pickTurn': 6}, {'championId': 30, 'pickTurn': 7}, {'championId': 122, 'pickTurn': 8}, {'championId': 119, 'pickTurn': 9}, {'championId': 350, 'pickTurn': 10}]",eun1
0,100,Win,True,True,True,True,True,True,9,2,1,2,0,1,0,"[{'championId': 51, 'pickTurn': 1}, {'championId': 69, 'pickTurn': 2}, {'championId': 117, 'pickTurn': 3}, {'championId': 11, 'pickTurn': 4}, {'championId': 238, 'pickTurn': 5}]",eun1
1,200,Fail,False,False,False,False,False,False,1,0,0,1,0,0,0,"[{'championId': 121, 'pickTurn': 6}, {'championId': 777, 'pickTurn': 7}, {'championId': 98, 'pickTurn': 8}, {'championId': 8, 'pickTurn': 9}, {'championId': 37, 'pickTurn': 10}]",eun1
0,100,Fail,False,True,True,False,False,False,7,1,0,1,0,0,0,"[{'championId': 28, 'pickTurn': 1}, {'championId': 51, 'pickTurn': 2}, {'championId': 117, 'pickTurn': 3}, {'championId': 30, 'pickTurn': 4}, {'championId': 157, 'pickTurn': 5}]",eun1
1,200,Win,True,False,False,True,True,False,9,2,2,3,0,0,0,"[{'championId': 28, 'pickTurn': 6}, {'championId': 121, 'pickTurn': 7}, {'championId': 117, 'pickTurn': 8}, {'championId': 58, 'pickTurn': 9}, {'championId': 8, 'pickTurn': 10}]",eun1
0,100,Fail,False,False,False,False,False,True,3,0,0,1,0,1,0,"[{'championId': 120, 'pickTurn': 1}, {'championId': 777, 'pickTurn': 2}, {'championId': 92, 'pickTurn': 3}, {'championId': 28, 'pickTurn': 4}, {'championId': 38, 'pickTurn': 5}]",eun1
1,200,Win,True,True,True,True,True,False,8,2,1,3,0,1,0,"[{'championId': 117, 'pickTurn': 6}, {'championId': 777, 'pickTurn': 7}, {'championId': 7, 'pickTurn': 8}, {'championId': 8, 'pickTurn': 9}, {'championId': 16, 'pickTurn': 10}]",eun1
0,100,Win,True,True,True,False,False,True,9,2,0,1,0,1,0,"[{'championId': 117, 'pickTurn': 1}, {'championId': 30, 'pickTurn': 2}, {'championId': 777, 'pickTurn': 3}, {'championId': 24, 'pickTurn': 4}, {'championId': 107, 'pickTurn': 5}]",eun1
1,200,Fail,False,False,False,False,True,False,0,0,0,1,0,0,0,"[{'championId': 9, 'pickTurn': 6}, {'championId': 117, 'pickTurn': 7}, {'championId': 82, 'pickTurn': 8}, {'championId': 55, 'pickTurn': 9}, {'championId': 157, 'pickTurn': 10}]",eun1
0,100,Fail,False,True,False,True,False,False,4,0,1,3,0,1,0,"[{'championId': 141, 'pickTurn': 1}, {'championId': 117, 'pickTurn': 2}, {'championId': 28, 'pickTurn': 3}, {'championId': 8, 'pickTurn': 4}, {'championId': 43, 'pickTurn': 5}]",eun1
1,200,Win,True,False,True,False,True,True,8,1,1,3,0,1,0,"[{'championId': 117, 'pickTurn': 6}, {'championId': 54, 'pickTurn': 7}, {'championId': 60, 'pickTurn': 8}, {'championId': 350, 'pickTurn': 9}, {'championId': 98, 'pickTurn': 10}]",eun1
0,100,Win,True,True,False,False,False,True,6,0,0,3,0,2,0,"[{'championId': 119, 'pickTurn': 1}, {'championId': 28, 'pickTurn': 2}, {'championId': 777, 'pickTurn': 3}, {'championId': 54, 'pickTurn': 4}, {'championId': 107, 'pickTurn': 5}]",eun1
1,200,Fail,False,False,False,False,True,False,1,0,0,1,0,0,0,"[{'championId': 81, 'pickTurn': 6}, {'championId': 6, 'pickTurn': 7}, {'championId': 38, 'pickTurn': 8}, {'championId': 11, 'pickTurn': 9}, {'championId': 777, 'pickTurn': 10}]",eun1
0,100,Fail,False,True,False,False,False,False,4,0,0,0,0,0,0,"[{'championId': 11, 'pickTurn': 1}, {'championId': 38, 'pickTurn': 2}, {'championId': 28, 'pickTurn': 3}, {'championId': 111, 'pickTurn': 4}, {'championId': 238, 'pickTurn': 5}]",eun1
1,200,Win,True,False,True,True,True,True,11,4,2,4,0,1,0,"[{'championId': 38, 'pickTurn': 6}, {'championId': 28, 'pickTurn': 7}, {'championId': 121, 'pickTurn': 8}, {'championId': 122, 'pickTurn': 9}, {'championId': 53, 'pickTurn': 10}]",eun1
0,100,Fail,True,False,False,False,True,True,0,0,0,1,0,1,0,"[{'championId': 777, 'pickTurn': 1}, {'championId': 32, 'pickTurn': 2}, {'championId': 117, 'pickTurn': 3}, {'championId': 122, 'pickTurn': 4}, {'championId': 11, 'pickTurn': 5}]",eun1
1,200,Win,False,True,True,False,False,False,10,2,0,2,0,0,0,"[{'championId': 8, 'pickTurn': 6}, {'championId': 117, 'pickTurn': 7}, {'championId': 875, 'pickTurn': 8}, {'championId': 266, 'pickTurn': 9}, {'championId': 69, 'pickTurn': 10}]",eun1
0,100,Fail,False,False,False,False,False,False,2,0,0,0,0,0,0,"[{'championId': 350, 'pickTurn': 1}, {'championId': 121, 'pickTurn': 2}, {'championId': 58, 'pickTurn': 3}, {'championId': 157, 'pickTurn': 4}, {'championId': 9, 'pickTurn': 5}]",eun1
1,200,Win,True,True,True,True,True,False,8,1,1,4,0,0,0,"[{'championId': 11, 'pickTurn': 6}, {'championId': 32, 'pickTurn': 7}, {'championId': 117, 'pickTurn': 8}, {'championId': 9, 'pickTurn': 9}, {'championId': 119, 'pickTurn': 10}]",eun1
0,100,Win,True,True,False,False,False,True,4,0,0,2,0,2,0,"[{'championId': 9, 'pickTurn': 1}, {'championId': 117, 'pickTurn': 2}, {'championId': 32, 'pickTurn': 3}, {'championId': 91, 'pickTurn': 4}, {'championId': 777, 'pickTurn': 5}]",eun1
1,200,Fail,False,False,False,False,True,False,1,0,0,1,0,0,0,"[{'championId': 51, 'pickTurn': 6}, {'championId': 80, 'pickTurn': 7}, {'championId': 164, 'pickTurn': 8}, {'championId': 89, 'pickTurn': 9}, {'championId': 350, 'pickTurn': 10}]",eun1
0,100,Win,True,True,False,False,True,True,4,0,0,2,0,2,0,"[{'championId': 8, 'pickTurn': 1}, {'championId': 58, 'pickTurn': 2}, {'championId': 28, 'pickTurn': 3}, {'championId': 235, 'pickTurn': 4}, {'championId': 350, 'pickTurn': 5}]",eun1
1,200,Fail,False,False,False,False,False,False,0,0,0,1,0,0,0,"[{'championId': 555, 'pickTurn': 6}, {'championId': 104, 'pickTurn': 7}, {'championId': 38, 'pickTurn': 8}, {'championId': 54, 'pickTurn': 9}, {'championId': 18, 'pickTurn': 10}]",eun1
0,100,Win,True,False,True,True,True,True,8,1,1,2,0,1,0,"[{'championId': 350, 'pickTurn': 1}, {'championId': 67, 'pickTurn': 2}, {'championId': 121, 'pickTurn': 3}, {'championId': 238, 'pickTurn': 4}, {'championId': 25, 'pickTurn': 5}]",eun1
1,200,Fail,False,True,False,False,False,False,5,0,0,3,0,1,0,"[{'championId': 64, 'pickTurn': 6}, {'championId': 38, 'pickTurn': 7}, {'championId': 875, 'pickTurn': 8}, {'championId': 51, 'pickTurn': 9}, {'championId': 157, 'pickTurn': 10}]",eun1
0,100,Fail,True,False,False,False,False,True,1,0,0,0,0,2,0,"[{'championId': 246, 'pickTurn': 1}, {'championId': 107, 'pickTurn': 2}, {'championId': 91, 'pickTurn': 3}, {'championId': 777, 'pickTurn': 4}, {'championId': 28, 'pickTurn': 5}]",eun1
1,200,Win,False,True,True,True,True,False,7,1,1,4,0,0,0,"[{'championId': 164, 'pickTurn': 6}, {'championId': 105, 'pickTurn': 7}, {'championId': 777, 'pickTurn': 8}, {'championId': 28, 'pickTurn': 9}, {'championId': 120, 'pickTurn': 10}]",eun1
0,100,Win,True,False,True,False,True,True,6,1,1,3,0,2,0,"[{'championId': 8, 'pickTurn': 1}, {'championId': 51, 'pickTurn': 2}, {'championId': 777, 'pickTurn': 3}, {'championId': 164, 'pickTurn': 4}, {'championId': 157, 'pickTurn': 5}]",eun1
1,200,Fail,False,True,False,True,False,False,5,0,1,1,0,0,0,"[{'championId': 98, 'pickTurn': 6}, {'championId': 777, 'pickTurn': 7}, {'championId': 28, 'pickTurn': 8}, {'championId': 164, 'pickTurn': 9}, {'championId': 120, 'pickTurn': 10}]",eun1
0,100,Win,False,False,False,False,False,True,4,0,0,0,0,2,0,"[{'championId': 91, 'pickTurn': 1}, {'championId': 350, 'pickTurn': 2}, {'championId': 235, 'pickTurn': 3}, {'championId': 117, 'pickTurn': 4}, {'championId': 51, 'pickTurn': 5}]",eun1
1,200,Fail,True,True,False,False,True,False,2,0,0,2,0,0,0,"[{'championId': 157, 'pickTurn': 6}, {'championId': 777, 'pickTurn': 7}, {'championId': 117, 'pickTurn': 8}, {'championId': 28, 'pickTurn': 9}, {'championId': 164, 'pickTurn': 10}]",eun1
0,100,Fail,True,False,False,False,False,False,1,0,0,0,0,0,0,"[{'championId': 51, 'pickTurn': 1}, {'championId': 157, 'pickTurn': 2}, {'championId': 238, 'pickTurn': 3}, {'championId': -1, 'pickTurn': 4}, {'championId': 121, 'pickTurn': 5}]",eun1
1,200,Win,False,True,True,False,True,True,10,2,0,1,0,1,0,"[{'championId': 98, 'pickTurn': 6}, {'championId': 350, 'pickTurn': 7}, {'championId': 91, 'pickTurn': 8}, {'championId': 81, 'pickTurn': 9}, {'championId': 777, 'pickTurn': 10}]",eun1
0,100,Win,False,False,True,True,False,False,7,1,1,1,0,1,0,"[{'championId': 30, 'pickTurn': 1}, {'championId': 51, 'pickTurn': 2}, {'championId': 107, 'pickTurn': 3}, {'championId': 117, 'pickTurn': 4}, {'championId': 777, 'pickTurn': 5}]",eun1
1,200,Fail,True,True,False,False,True,True,4,0,0,2,0,1,0,"[{'championId': 11, 'pickTurn': 6}, {'championId': 104, 'pickTurn': 7}, {'championId': 58, 'pickTurn': 8}, {'championId': 69, 'pickTurn': 9}, {'championId': 51, 'pickTurn': 10}]",eun1
0,100,Win,False,True,True,True,True,True,10,2,1,2,0,1,0,"[{'championId': 412, 'pickTurn': 1}, {'championId': 84, 'pickTurn': 2}, {'championId': 28, 'pickTurn': 3}, {'championId': 157, 'pickTurn': 4}, {'championId': 122, 'pickTurn': 5}]",eun1
1,200,Fail,True,False,False,False,False,False,0,0,0,1,0,0,0,"[{'championId': 28, 'pickTurn': 6}, {'championId': 98, 'pickTurn': 7}, {'championId': 412, 'pickTurn': 8}, {'championId': 421, 'pickTurn': 9}, {'championId': 777, 'pickTurn': 10}]",eun1
0,100,Fail,False,True,False,False,False,True,2,0,0,2,0,2,0,"[{'championId': 117, 'pickTurn': 1}, {'championId': 238, 'pickTurn': 2}, {'championId': 30, 'pickTurn': 3}, {'championId': 120, 'pickTurn': 4}, {'championId': 28, 'pickTurn': 5}]",eun1
1,200,Win,True,False,True,True,True,False,8,1,1,1,0,0,0,"[{'championId': 107, 'pickTurn': 6}, {'championId': 121, 'pickTurn': 7}, {'championId': 117, 'pickTurn': 8}, {'championId': 238, 'pickTurn': 9}, {'championId': 114, 'pickTurn': 10}]",eun1
0,100,Fail,True,False,False,False,True,True,1,0,0,2,0,1,0,"[{'championId': 777, 'pickTurn': 1}, {'championId': 121, 'pickTurn': 2}, {'championId': 98, 'pickTurn': 3}, {'championId': 157, 'pickTurn': 4}, {'championId': 51, 'pickTurn': 5}]",eun1
1,200,Win,False,True,False,False,False,False,4,0,0,1,0,0,0,"[{'championId': 90, 'pickTurn': 6}, {'championId': 141, 'pickTurn': 7}, {'championId': 412, 'pickTurn': 8}, {'championId': 121, 'pickTurn': 9}, {'championId': 24, 'pickTurn': 10}]",eun1
0,100,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0,"[{'championId': 98, 'pickTurn': 1}, {'championId': 28, 'pickTurn': 2}, {'championId': 350, 'pickTurn': 3}, {'championId': 107, 'pickTurn': 4}, {'championId': 777, 'pickTurn': 5}]",eun1
1,200,Win,True,True,True,False,True,True,6,1,0,2,0,1,0,"[{'championId': 157, 'pickTurn': 6}, {'championId': 164, 'pickTurn': 7}, {'championId': 16, 'pickTurn': 8}, {'championId': 141, 'pickTurn': 9}, {'championId': 58, 'pickTurn': 10}]",eun1
0,100,Win,False,True,True,True,True,True,11,1,2,3,0,1,0,"[{'championId': 38, 'pickTurn': 1}, {'championId': 98, 'pickTurn': 2}, {'championId': 777, 'pickTurn': 3}, {'championId': -1, 'pickTurn': 4}, {'championId': 157, 'pickTurn': 5}]",eun1
1,200,Fail,True,False,False,False,False,False,6,0,0,2,0,0,0,"[{'championId': 141, 'pickTurn': 6}, {'championId': 58, 'pickTurn': 7}, {'championId': 157, 'pickTurn': 8}, {'championId': 164, 'pickTurn': 9}, {'championId': 117, 'pickTurn': 10}]",eun1
0,100,Win,True,False,True,True,True,True,10,1,1,4,0,1,0,"[{'championId': 23, 'pickTurn': 1}, {'championId': 78, 'pickTurn': 2}, {'championId': 53, 'pickTurn': 3}, {'championId': 33, 'pickTurn': 4}, {'championId': 58, 'pickTurn': 5}]",eun1
1,200,Fail,False,True,False,False,False,False,4,0,0,0,0,0,0,"[{'championId': 245, 'pickTurn': 6}, {'championId': 777, 'pickTurn': 7}, {'championId': 103, 'pickTurn': 8}, {'championId': 117, 'pickTurn': 9}, {'championId': 157, 'pickTurn': 10}]",eun1
0,100,Fail,True,False,False,False,False,False,0,0,0,0,0,0,0,"[{'championId': 28, 'pickTurn': 1}, {'championId': 268, 'pickTurn': 2}, {'championId': 104, 'pickTurn': 3}, {'championId': 51, 'pickTurn': 4}, {'championId': 38, 'pickTurn': 5}]",eun1
1,200,Win,False,True,False,False,True,True,4,0,0,2,0,1,0,"[{'championId': 104, 'pickTurn': 6}, {'championId': 38, 'pickTurn': 7}, {'championId': 350, 'pickTurn': 8}, {'championId': 51, 'pickTurn': 9}, {'championId': 777, 'pickTurn': 10}]",eun1
0,100,Win,True,True,False,False,True,True,7,0,0,2,0,2,0,"[{'championId': 38, 'pickTurn': 1}, {'championId': 20, 'pickTurn': 2}, {'championId': 98, 'pickTurn': 3}, {'championId': 777, 'pickTurn': 4}, {'championId': 92, 'pickTurn': 5}]",eun1
1,200,Fail,False,False,False,False,False,False,1,0,0,1,0,0,0,"[{'championId': 121, 'pickTurn': 6}, {'championId': 51, 'pickTurn': 7}, {'championId': 120, 'pickTurn': 8}, {'championId': 350, 'pickTurn': 9}, {'championId': -1, 'pickTurn': 10}]",eun1
0,100,Fail,True,False,False,False,False,False,0,0,0,0,0,0,0,"[{'championId': 238, 'pickTurn': 1}, {'championId': 84, 'pickTurn': 2}, {'championId': 8, 'pickTurn': 3}, {'championId': -1, 'pickTurn': 4}, {'championId': -1, 'pickTurn': 5}]",eun1
1,200,Win,False,True,True,False,True,False,10,2,0,1,0,0,0,"[{'championId': 84, 'pickTurn': 6}, {'championId': 350, 'pickTurn': 7}, {'championId': 115, 'pickTurn': 8}, {'championId': -1, 'pickTurn': 9}, {'championId': 33, 'pickTurn': 10}]",eun1
0,100,Win,True,True,True,False,True,False,11,3,0,3,0,0,0,"[{'championId': -1, 'pickTurn': 1}, {'championId': 81, 'pickTurn': 2}, {'championId': 56, 'pickTurn': 3}, {'championId': 83, 'pickTurn': 4}, {'championId': 238, 'pickTurn': 5}]",eun1
1,200,Fail,False,False,False,False,False,False,1,0,0,0,0,0,0,"[{'championId': 157, 'pickTurn': 6}, {'championId': 777, 'pickTurn': 7}, {'championId': -1, 'pickTurn': 8}, {'championId': 350, 'pickTurn': 9}, {'championId': 238, 'pickTurn': 10}]",eun1
0,100,Fail,True,False,False,False,False,False,1,0,0,1,0,0,0,"[{'championId': 33, 'pickTurn': 1}, {'championId': 777, 'pickTurn': 2}, {'championId': 83, 'pickTurn': 3}, {'championId': 266, 'pickTurn': 4}, {'championId': -1, 'pickTurn': 5}]",eun1
1,200,Win,False,True,True,True,True,True,11,3,1,4,0,1,0,"[{'championId': 55, 'pickTurn': 6}, {'championId': 8, 'pickTurn': 7}, {'championId': 9, 'pickTurn': 8}, {'championId': 53, 'pickTurn': 9}, {'championId': 122, 'pickTurn': 10}]",eun1
0,100,Win,False,False,True,True,False,False,11,5,1,4,0,0,0,"[{'championId': 99, 'pickTurn': 1}, {'championId': 238, 'pickTurn': 2}, {'championId': 141, 'pickTurn': 3}, {'championId': -1, 'pickTurn': 4}, {'championId': 350, 'pickTurn': 5}]",eun1
1,200,Fail,True,True,False,False,True,False,4,0,0,2,0,0,0,"[{'championId': 84, 'pickTurn': 6}, {'championId': 81, 'pickTurn': 7}, {'championId': 64, 'pickTurn': 8}, {'championId': 777, 'pickTurn': 9}, {'championId': 238, 'pickTurn': 10}]",eun1
0,100,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0,"[{'championId': 62, 'pickTurn': 1}, {'championId': -1, 'pickTurn': 2}, {'championId': 122, 'pickTurn': 3}, {'championId': 64, 'pickTurn': 4}, {'championId': 777, 'pickTurn': 5}]",eun1
1,200,Win,True,True,True,True,True,True,11,3,1,4,0,1,0,"[{'championId': 238, 'pickTurn': 6}, {'championId': 222, 'pickTurn': 7}, {'championId': 9, 'pickTurn': 8}, {'championId': 120, 'pickTurn': 9}, {'championId': 777, 'pickTurn': 10}]",eun1
0,100,Fail,True,True,False,False,True,False,4,0,0,3,0,0,0,"[{'championId': 84, 'pickTurn': 1}, {'championId': 420, 'pickTurn': 2}, {'championId': 777, 'pickTurn': 3}, {'championId': 39, 'pickTurn': 4}, {'championId': 122, 'pickTurn': 5}]",eun1
1,200,Win,False,False,True,True,False,False,9,1,1,2,0,0,0,"[{'championId': -1, 'pickTurn': 6}, {'championId': 51, 'pickTurn': 7}, {'championId': 91, 'pickTurn': 8}, {'championId': 518, 'pickTurn': 9}, {'championId': -1, 'pickTurn': 10}]",eun1
0,100,Win,True,True,True,False,False,False,11,3,0,1,0,0,0,"[{'championId': 53, 'pickTurn': 1}, {'championId': 120, 'pickTurn': 2}, {'championId': -1, 'pickTurn': 3}, {'championId': 33, 'pickTurn': 4}, {'championId': 11, 'pickTurn': 5}]",eun1
1,200,Fail,False,False,False,False,True,True,2,0,0,2,0,1,0,"[{'championId': 350, 'pickTurn': 6}, {'championId': 777, 'pickTurn': 7}, {'championId': 238, 'pickTurn': 8}, {'championId': 157, 'pickTurn': 9}, {'championId': 81, 'pickTurn': 10}]",eun1
0,100,Win,True,True,True,True,True,True,11,5,2,5,0,1,0,"[{'championId': 235, 'pickTurn': 1}, {'championId': 876, 'pickTurn': 2}, {'championId': 51, 'pickTurn': 3}, {'championId': 121, 'pickTurn': 4}, {'championId': 119, 'pickTurn': 5}]",eun1
1,200,Fail,False,False,False,False,False,False,1,0,0,0,0,0,0,"[{'championId': 235, 'pickTurn': 6}, {'championId': -1, 'pickTurn': 7}, {'championId': 121, 'pickTurn': 8}, {'championId': 38, 'pickTurn': 9}, {'championId': 28, 'pickTurn': 10}]",eun1
0,100,Fail,False,True,False,False,False,False,3,0,0,1,0,0,0,"[{'championId': 238, 'pickTurn': 1}, {'championId': 8, 'pickTurn': 2}, {'championId': 119, 'pickTurn': 3}, {'championId': -1, 'pickTurn': 4}, {'championId': 777, 'pickTurn': 5}]",eun1
1,200,Win,True,False,False,True,True,True,3,0,1,2,0,1,0,"[{'championId': 157, 'pickTurn': 6}, {'championId': 777, 'pickTurn': 7}, {'championId': 104, 'pickTurn': 8}, {'championId': 164, 'pickTurn': 9}, {'championId': 350, 'pickTurn': 10}]",eun1
0,100,Fail,True,False,False,False,False,False,1,0,0,0,0,0,0,"[{'championId': 51, 'pickTurn': 1}, {'championId': 157, 'pickTurn': 2}, {'championId': 238, 'pickTurn': 3}, {'championId': -1, 'pickTurn': 4}, {'championId': 121, 'pickTurn': 5}]",eun1
1,200,Win,False,True,True,False,True,True,10,2,0,1,0,1,0,"[{'championId': 98, 'pickTurn': 6}, {'championId': 350, 'pickTurn': 7}, {'championId': 91, 'pickTurn': 8}, {'championId': 81, 'pickTurn': 9}, {'championId': 777, 'pickTurn': 10}]",eun1
0,100,Win,True,True,True,False,False,False,4,1,0,0,0,0,0,[],eun1
1,200,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0,[],eun1
0,100,Win,False,False,False,False,False,False,4,1,0,0,0,0,0,[],eun1
1,200,Fail,True,True,True,False,False,False,2,1,0,0,0,0,0,[],eun1
0,100,Fail,True,False,False,False,False,False,1,0,0,0,0,0,0,[],eun1
1,200,Win,False,True,True,False,False,False,4,2,0,0,0,0,0,[],eun1
0,100,Fail,False,True,True,False,False,False,2,2,0,0,0,0,0,[],eun1
1,200,Win,True,False,False,False,False,False,4,2,0,0,0,0,0,[],eun1
0,100,Fail,True,True,False,False,False,False,2,1,0,0,0,0,0,[],eun1
1,200,Win,False,False,True,False,False,False,4,2,0,0,0,0,0,[],eun1
0,100,Win,True,True,True,False,False,False,4,2,0,0,0,0,0,[],eun1
1,200,Fail,False,False,False,False,False,False,2,1,0,0,0,0,0,[],eun1
0,100,Fail,True,True,False,True,False,True,9,3,1,2,0,1,0,"[{'championId': 157, 'pickTurn': 1}, {'championId': 122, 'pickTurn': 2}, {'championId': 16, 'pickTurn': 3}, {'championId': 120, 'pickTurn': 4}, {'championId': 121, 'pickTurn': 5}]",eun1
1,200,Win,False,False,True,False,True,False,9,5,1,4,0,1,0,"[{'championId': 28, 'pickTurn': 6}, {'championId': 24, 'pickTurn': 7}, {'championId': 104, 'pickTurn': 8}, {'championId': 38, 'pickTurn': 9}, {'championId': 25, 'pickTurn': 10}]",eun1
0,100,Win,True,True,False,False,False,False,7,0,0,0,0,0,0,"[{'championId': 141, 'pickTurn': 1}, {'championId': 54, 'pickTurn': 2}, {'championId': 99, 'pickTurn': 3}, {'championId': -1, 'pickTurn': 4}, {'championId': 350, 'pickTurn': 5}]",eun1
1,200,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0,"[{'championId': 238, 'pickTurn': 6}, {'championId': 350, 'pickTurn': 7}, {'championId': 11, 'pickTurn': 8}, {'championId': 55, 'pickTurn': 9}, {'championId': 120, 'pickTurn': 10}]",eun1
0,100,Fail,False,False,False,False,False,False,1,0,0,0,0,0,0,"[{'championId': 777, 'pickTurn': 1}, {'championId': 429, 'pickTurn': 2}, {'championId': 142, 'pickTurn': 3}, {'championId': 45, 'pickTurn': 4}, {'championId': 54, 'pickTurn': 5}]",eun1
1,200,Win,True,True,False,False,True,True,4,0,0,1,0,1,0,"[{'championId': 141, 'pickTurn': 6}, {'championId': 74, 'pickTurn': 7}, {'championId': 777, 'pickTurn': 8}, {'championId': -1, 'pickTurn': 9}, {'championId': -1, 'pickTurn': 10}]",eun1
0,100,Fail,False,False,False,False,False,True,0,0,0,0,0,1,0,"[{'championId': 99, 'pickTurn': 1}, {'championId': 84, 'pickTurn': 2}, {'championId': 13, 'pickTurn': 3}, {'championId': 122, 'pickTurn': 4}, {'championId': 517, 'pickTurn': 5}]",eun1
